sample,t_iso,elapsed_s,v1_set,v1,i1,p_in_w,v2,i2_raw,i_chg,v_bat,p_bat_w,ah_cum,wh_cum,eff_inst,flags
5350,2026-09-15T22:11:59.409,10698.268,7.7114,6.03912,0.18058,1.0905442896,0.0,0.27647,0.27647,3.41783441,0.9449286793327001,0.8242402567823225,2.802828406732313,0.8664743727916726,
5351,2026-09-15T22:12:01.272,10700.131,7.7114,6.03913,0.18058,1.0905460954,0.0,0.27646,0.27646,3.41782121,0.9448908517165999,0.8243833250514452,2.803317389441266,0.866438251168122,
5352,2026-09-15T22:12:03.416,10702.275,7.7114,6.03912,0.18058,1.0905442896,0.0,0.27647,0.27647,3.4178398,0.944930169506,0.8245479298962111,2.8038799809010055,0.8664757392408063,
5353,2026-09-15T22:12:05.366,10704.225,7.7114,6.03926,0.180579,1.09056353154,0.0,0.27648,0.27648,3.41783082,0.9449618651135999,0.8246977174583264,2.80439193011979,0.8664895146266317,
5354,2026-09-15T22:12:07.275,10706.134,7.7114,6.03923,0.180579,1.0905581141699998,0.0,0.27647,0.27647,3.41782242,0.9449253644573999,0.8248443182006334,2.8048929860393694,0.8664603492282135,
5355,2026-09-15T22:12:09.301,10708.16,7.7114,6.03929,0.180569,1.09050855601,0.0,0.27646,0.27646,3.41782902,0.9448930108692,0.8249999009946202,2.805424740914238,0.8664700571689372,
5356,2026-09-15T22:12:11.344,10710.203,7.7114,6.03921,0.18057,1.0905001497,0.0,0.27648,0.27648,3.41782692,0.9449607868416,0.8251567805802499,2.805960928349919,0.8665388877769175,
5357,2026-09-15T22:12:13.346,10712.205,7.7114,6.03927,0.180571,1.09051702317,0.0,0.27647,0.27647,3.41784251,0.9449309187396999,0.8253105848727019,2.8064866059999556,0.8664980909632212,
5358,2026-09-15T22:12:15.367,10714.226,7.7114,6.03935,0.18057,1.0905254295,0.0,0.27647,0.27647,3.41783264,0.9449281899808,0.8254657347052234,2.807016882927303,0.8664889093086481,
5359,2026-09-15T22:12:17.386,10716.245,7.7114,6.03944,0.180569,1.09053564136,0.0,0.27646,0.27646,3.41783204,0.9448938457784,0.8256208030190675,2.807546880425269,0.8664493024730754,
5360,2026-09-15T22:12:19.393,10718.252,7.7114,6.03944,0.18057,1.0905416808000001,0.0,0.27646,0.27646,3.41784043,0.9448961652778,0.8257749536348974,2.8080737419857,0.8664466309849271,
5361,2026-09-15T22:12:21.339,10720.198,7.7114,6.03964,0.180559,1.09051135876,0.0,0.27647,0.27647,3.41783024,0.9449275264527999,0.8259243907540257,2.808584493451803,0.8664994810574548,
5362,2026-09-15T22:12:23.445,10722.304,7.7114,6.03941,0.18058,1.0905966578,0.0,0.27647,0.27647,3.41784314,0.9449310929158,0.826086090050579,2.80913715524031,0.8664349795661002,
5363,2026-09-15T22:12:25.364,10724.223,7.7114,6.03944,0.180569,1.09053564136,0.0,0.27648,0.27648,3.41783505,0.944963034624,0.8262334635755412,2.809640854235483,0.8665127473005309,
5364,2026-09-15T22:12:27.301,10726.159,7.7114,6.03922,0.180579,1.09055630838,0.0,0.27649,0.27649,3.41784466,0.9449998700434,0.8263822245543333,2.8101492954376805,0.8665301028308926,
5365,2026-09-15T22:12:29.318,10728.177,7.7114,6.03928,0.180579,1.09056714312,0.0,0.27648,0.27648,3.41784317,0.9449652796415999,0.826537179773561,2.8106789081908174,0.8664897760794003,
5366,2026-09-15T22:12:31.360,10730.219,7.7114,6.03922,0.18057,1.0905019554000002,0.0,0.27646,0.27646,3.41783538,0.9448947691548,0.8266939667294845,2.8112147808066026,0.8664769141181494,
5367,2026-09-15T22:12:33.345,10732.204,7.7114,6.03908,0.180579,1.09053102732,0.0,0.27646,0.27646,3.41785425,0.9448999859549999,0.8268464416303593,2.811735916355975,0.8664585988691298,
5368,2026-09-15T22:12:35.365,10734.224,7.7114,6.03924,0.18057,1.0905055668,0.0,0.27646,0.27646,3.41784825,0.944898327195,0.8270015328092494,2.8122659949356086,0.8664773073719626,
5369,2026-09-15T22:12:37.327,10736.186,7.7114,6.03921,0.18058,1.0905605418,0.0,0.27647,0.27647,3.41784378,0.9449312698566,0.8271521916150231,2.8127809235345405,0.8664638354666355,
5370,2026-09-15T22:12:39.355,10738.214,7.7114,6.03941,0.18058,1.0905966578,0.0,0.27649,0.27649,3.41784499,0.9449999612851,0.8273079848157067,2.8133134004507214,0.8664981269898588,
5371,2026-09-15T22:12:41.325,10740.184,7.7114,6.03928,0.18057,1.0905127896,0.0,0.27646,0.27646,3.41783839,0.9448956012994,0.8274592727352098,2.8138304786092196,0.8664690687818413,
5372,2026-09-15T22:12:43.385,10742.244,7.7114,6.0393,0.180579,1.0905707546999999,0.0,0.27648,0.27648,3.41784649,0.9449661975552001,0.8276175078565262,2.8143713013223763,0.8664877482572385,
5373,2026-09-15T22:12:45.366,10744.225,7.7114,6.03941,0.180581,1.09060269721,0.0,0.27649,0.27649,3.4178501,0.945001374149,0.8277696157525339,2.8148911830354075,0.8664946240886071,
5374,2026-09-15T22:12:47.312,10746.17,7.7114,6.03911,0.18057,1.0904820927,0.0,0.27646,0.27646,3.4178432,0.944896931072,0.8279190266552013,2.815401846588591,0.8664946791858492,
5375,2026-09-15T22:12:49.297,10748.156,7.7114,6.03939,0.180579,1.0905870068099999,0.0,0.27646,0.27646,3.4178453,0.944897511638,0.8280715103261936,2.815923012026711,0.8664118550264539,
5376,2026-09-15T22:12:51.375,10750.234,7.7114,6.03919,0.180578,1.0905448518199998,0.0,0.27646,0.27646,3.41785129,0.9448991676334,0.828231078714147,2.8164683925694134,0.8664468646626197,
5377,2026-09-15T22:12:53.345,10752.204,7.7114,6.03908,0.18058,1.0905370664,0.0,0.27646,0.27646,3.4178522,0.9448994192119999,0.8283823419289974,2.8169853878122444,0.8664532809794643,
5378,2026-09-15T22:12:55.353,10754.212,7.7114,6.03917,0.180579,1.09054727943,0.0,0.27648,0.27648,3.4178603,0.9449700157440001,0.8285365768532051,2.817512540611939,0.8665099015587024,
5379,2026-09-15T22:12:57.385,10756.243,7.7114,6.03925,0.18058,1.0905677649999999,0.0,0.27648,0.27648,3.41786599,0.9449715889152001,0.828692594193293,2.8180457865286064,0.8664950672874511,
5380,2026-09-15T22:12:59.312,10758.171,7.7114,6.03915,0.18057,1.0904893155000002,0.0,0.27646,0.27646,3.4178498,0.944898755708,0.8288406271933887,2.8185517422867474,0.8664906132296716,
5381,2026-09-15T22:13:01.324,10760.183,7.7114,6.0392,0.18058,1.090558736,0.0,0.27647,0.27647,3.41785911,0.9449355081417,0.8289951495712771,2.819079877284423,0.866469156542248,
5382,2026-09-15T22:13:03.344,10762.203,7.7114,6.03906,0.18059,1.0905938454,0.0,0.27649,0.27649,3.41786599,0.9450057675751001,0.8291503003647341,2.8196101613710023,0.8665056854676252,
5383,2026-09-15T22:13:05.380,10764.239,7.7114,6.03908,0.180578,1.0905249882399999,0.0,0.27647,0.27647,3.41786121,0.9449360887286999,0.829306631565906,2.8201444800930453,0.8664965029859003,
5384,2026-09-15T22:13:07.312,10766.171,7.7114,6.03913,0.180581,1.09055213453,0.0,0.27648,0.27648,3.41785375,0.9449682048,0.8294550175908679,2.8206516423783787,0.8665043833115389,
5385,2026-09-15T22:13:09.296,10768.155,7.7114,6.03917,0.180579,1.09054727943,0.0,0.27649,0.27649,3.41786303,0.9450049491647,0.8296074055700657,2.821172482911628,0.8665419344850679,
5386,2026-09-15T22:13:11.324,10770.183,7.7114,6.03907,0.18058,1.0905352605999998,0.0,0.27647,0.27647,3.41786303,0.9449365919041,0.829763099252927,2.821704622594284,0.8664888023741725,
5387,2026-09-15T22:13:13.344,10772.203,7.7114,6.03912,0.180579,1.0905382504799999,0.0,0.27647,0.27647,3.41786154,0.9449361799638,0.8299182810361971,2.822235012558642,0.866486049020185,
5388,2026-09-15T22:13:15.280,10774.139,7.7114,6.0393,0.180581,1.0905828332999998,0.0,0.27649,0.27649,3.41786212,0.9450046975588001,0.8300669303587069,2.822743075404105,0.8665134538192811,
5389,2026-09-15T22:13:17.282,10776.141,7.7114,6.03952,0.18058,1.0906165216,0.0,0.2765,0.2765,3.41786367,0.9450393047550001,0.8302207309265902,2.8232687446583054,0.8665184196628257,
5390,2026-09-15T22:13:19.354,10778.213,7.7114,6.0391,0.180581,1.0905467171,0.0,0.27647,0.27647,3.41786544,0.9449372581968,0.8303798732027385,2.823812671403147,0.8664803106368454,
5391,2026-09-15T22:13:21.318,10780.177,7.7114,6.03924,0.18058,1.0905659592,0.0,0.27648,0.27648,3.41786066,0.9449701152768001,0.8305306878397852,2.8243281351785017,0.8664951508022459,
5392,2026-09-15T22:13:23.342,10782.201,7.7114,6.03927,0.18057,1.0905109839,0.0,0.27649,0.27649,3.41787204,0.9450074403395999,0.8306861577228613,2.8248595104603216,0.8665730600529716,
5393,2026-09-15T22:13:25.361,10784.22,7.7114,6.03911,0.180579,1.0905364446899999,0.0,0.27646,0.27646,3.41787508,0.9449057446167999,0.8308412110100594,2.8253894629910143,0.8664595752097056,
5394,2026-09-15T22:13:27.330,10786.189,7.7114,6.03932,0.180568,1.09050793376,0.0,0.27647,0.27647,3.41787085,0.9449387538995,0.8309924156419314,2.8259062612144668,0.8665124981176551,
5395,2026-09-15T22:13:29.288,10788.147,7.7114,6.03947,0.180569,1.09054105843,0.0,0.27647,0.27647,3.41786428,0.9449369374915999,0.831142776450896,2.826420174546474,0.8664845126069629,
5396,2026-09-15T22:13:31.322,10790.181,7.7114,6.03936,0.180579,1.09058158944,0.0,0.27648,0.27648,3.41787566,0.9449742624768,0.8312989328919719,2.8269538969570656,0.8664865349157714,
5397,2026-09-15T22:13:33.378,10792.237,7.7114,6.03919,0.18058,1.0905569301999998,0.0,0.27646,0.27646,3.41787177,0.9449048295342,0.8314568628241317,2.8274936815210174,0.8664424601482398,
5398,2026-09-15T22:13:35.282,10794.141,7.7114,6.03919,0.18057,1.0904965383,0.0,0.27646,0.27646,3.41786964,0.9449042406743999,0.8316030857664045,2.8279934526318105,0.8664899038995876,
5399,2026-09-15T22:13:37.377,10796.236,7.7114,6.03942,0.180571,1.09054410882,0.0,0.27646,0.27646,3.41787776,0.9449064855296,0.8317639789364487,2.828543365166214,0.8664541652992063,
5400,2026-09-15T22:13:39.301,10798.159,7.7114,6.039,0.18057,1.09046223,0.0,0.27644,0.27644,3.41787326,0.9448368839944,0.8319116741453261,2.8290481690035922,0.8664553966205689,
5401,2026-09-15T22:13:41.317,10800.176,7.7114,6.0391,0.180581,1.0905467171,0.0,0.27647,0.27647,3.41787809,0.9449407555423,0.8320665533035686,2.8295775267111343,0.8664835176021639,
5402,2026-09-15T22:13:43.351,10802.21,7.7114,6.03929,0.180579,1.09056894891,0.0,0.27648,0.27648,3.41787569,0.9449742707712,0.8322227202547083,2.830111286124413,0.8664965857644135,
5403,2026-09-15T22:13:45.367,10804.226,7.7114,6.03923,0.18058,1.0905641534,0.0,0.27647,0.27647,3.41787328,0.9449394257216,0.8323775296132124,2.830640405080887,0.8664684445895341,
5404,2026-09-15T22:13:47.325,10806.184,7.7114,6.03932,0.18057,1.0905200124,0.0,0.27646,0.27646,3.41788226,0.9449077295995999,0.8325279434005416,2.8311545010208885,0.8664744515050771,
5405,2026-09-15T22:13:49.329,10808.188,7.7114,6.03936,0.18057,1.0905272352000002,0.0,0.27646,0.27646,3.4178766,0.944906164836,0.8326817969675484,2.8316803539627933,0.8664672777866995,
5406,2026-09-15T22:13:51.358,10810.217,7.7114,6.03921,0.18058,1.0905605418,0.0,0.27646,0.27646,3.41788262,0.9449078291251999,0.8328376638349516,2.8322130881507652,0.8664423412620483,
5407,2026-09-15T22:13:53.338,10812.197,7.7114,6.0395,0.180571,1.0905585545,0.0,0.27648,0.27648,3.4178808,0.944975683584,0.8329896779166364,2.832732654300213,0.8665061400735635,
5408,2026-09-15T22:13:55.363,10814.222,7.7114,6.03937,0.18057,1.0905290409000001,0.0,0.27647,0.27647,3.41788409,0.9449424143623,0.8331452152893182,2.833264262755839,0.8664990834012551,
5409,2026-09-15T22:13:57.420,10816.279,7.7114,6.03928,0.180569,1.09050675032,0.0,0.27647,0.27647,3.41788801,0.9449434981247,0.8333032115764998,2.8338042760617492,0.8665177889521677,
5410,2026-09-15T22:13:59.399,10818.258,7.7114,6.03929,0.180579,1.09056894891,0.0,0.27649,0.27649,3.41789011,0.9450124365139001,0.8334551478435896,2.8343235773668587,0.866531581940252,
5411,2026-09-15T22:14:01.340,10820.199,7.7114,6.03952,0.18057,1.0905561264,0.0,0.27649,0.27649,3.4178871,0.9450116042790001,0.8336042651936043,2.8348332438582817,0.8665410072918921,
5412,2026-09-15T22:14:03.340,10822.199,7.7114,6.03919,0.18057,1.0904965383,0.0,0.27647,0.27647,3.4178958,0.944945651826,0.8337578674091805,2.8353582395575763,0.8665278784828583,
5413,2026-09-15T22:14:05.293,10824.152,7.7114,6.03953,0.18057,1.0905579321,0.0,0.27647,0.27647,3.41789489,0.9449454002383,0.8339078319373125,2.835870802620194,0.8664788659312159,
5414,2026-09-15T22:14:07.312,10826.171,7.7114,6.0395,0.18057,1.0905525150000002,0.0,0.27647,0.27647,3.41788472,0.9449425885384,0.8340629125401604,2.836400851031621,0.8664805917561886,
5415,2026-09-15T22:14:09.340,10828.199,7.7114,6.03936,0.18057,1.0905272352000002,0.0,0.27647,0.27647,3.4178913,0.944944407711,0.834218653873504,2.8369331574675174,0.8665023460305412,
5416,2026-09-15T22:14:11.418,10830.277,7.7114,6.0392,0.180571,1.0905043832,0.0,0.27645,0.27645,3.41788743,0.9448749800234999,0.8343782409368642,2.837478608394179,0.8664568383034261,
5417,2026-09-15T22:14:13.345,10832.204,7.7114,6.03936,0.18057,1.0905272352000002,0.0,0.27645,0.27645,3.41789671,0.9448775454794999,0.8345262086137323,2.8379843459435627,0.866441034190413,
5418,2026-09-15T22:14:15.357,10834.216,7.7114,6.03928,0.180571,1.09051882888,0.0,0.27646,0.27646,3.41789133,0.9449102370917999,0.834680710498963,2.8385124170131637,0.8664776912309298,
5419,2026-09-15T22:14:17.299,10836.158,7.7114,6.03936,0.180579,1.09058158944,0.0,0.27648,0.27648,3.41789075,0.9449784345600001,0.8348298582963826,2.8390221879335984,0.8664903604738411,
5420,2026-09-15T22:14:19.398,10838.257,7.7114,6.03945,0.18057,1.0905434865,0.0,0.27646,0.27646,3.41789135,0.944910242621,0.8349910116654166,2.8395729925912954,0.866458104897406,
5421,2026-09-15T22:14:21.320,10840.179,7.7114,6.03947,0.180569,1.09054105843,0.0,0.27646,0.27646,3.41789434,0.9449110692364,0.8351386092457925,2.8400774653052014,0.8664607920372512,
5422,2026-09-15T22:14:23.338,10842.197,7.7114,6.03975,0.18057,1.0905976575,0.0,0.27647,0.27647,3.41790724,0.9449488146428,0.8352935796584542,2.8406071388010825,0.8664504349009203,
5423,2026-09-15T22:14:25.347,10844.206,7.7114,6.03966,0.180569,1.09057536654,0.0,0.27647,0.27647,3.41790752,0.9449488920544,0.835447858379906,2.8411344491817094,0.866468215811971,
5424,2026-09-15T22:14:27.377,10846.236,7.7114,6.03943,0.18057,1.0905398751000002,0.0,0.27646,0.27646,3.41789464,0.9449111521743999,0.835603787316001,2.84166739886081,0.8664618082743225,
5425,2026-09-15T22:14:29.344,10848.203,7.7114,6.03955,0.180569,1.0905555039500001,0.0,0.27645,0.27645,3.41790575,0.9448800445875,0.8357548098344766,2.8421835787561416,0.8664208663980306,
5426,2026-09-15T22:14:31.313,10850.172,7.7114,6.03945,0.18057,1.0905434865,0.0,0.27647,0.27647,3.41790964,0.9449494781708,0.8359060550696706,2.842700521009354,0.8664940828756212,
5427,2026-09-15T22:14:33.366,10852.225,7.7114,6.03949,0.180569,1.09054466981,0.0,0.27646,0.27646,3.41790307,0.9449134827321999,0.8360637030348118,2.8432393469912722,0.8664601358299493,
5428,2026-09-15T22:14:35.306,10854.165,7.7114,6.0394,0.180569,1.0905284186,0.0,0.27647,0.27647,3.41790636,0.9449485713492,0.8362126600225196,2.8437484677818956,0.8665052237357622,
5429,2026-09-15T22:14:37.270,10856.129,7.7114,6.03939,0.18057,1.0905326523,0.0,0.27647,0.27647,3.41790547,0.9449483252909,0.8363635491815142,2.844264192730933,0.8665016341307582,
5430,2026-09-15T22:14:39.327,10858.186,7.7114,6.03921,0.18057,1.0905001497,0.0,0.27646,0.27646,3.41790638,0.9449143978147999,0.8365215273045234,2.844804147093585,0.8664963485559803,
5431,2026-09-15T22:14:41.314,10860.173,7.7114,6.03926,0.18057,1.0905091782,0.0,0.27646,0.27646,3.41790428,0.9449138172488,0.8366740739775498,2.8453255371803956,0.866488642313382,
5432,2026-09-15T22:14:43.355,10862.214,7.7114,6.03947,0.18057,1.0905470979,0.0,0.27646,0.27646,3.41791031,0.9449154843025999,0.8368308255831943,2.8458612996368307,0.8664600420487716,
5433,2026-09-15T22:14:45.294,10864.153,7.7114,6.03941,0.180569,1.0905302242900001,0.0,0.27647,0.27647,3.41791387,0.9449506476389,0.8369797017708427,2.8463701453585117,0.8665056929110965,
5434,2026-09-15T22:14:47.373,10866.232,7.7114,6.03941,0.180579,1.09059061839,0.0,0.27648,0.27648,3.4179184,0.9449860792320001,0.8371393558293289,2.8469158295410364,0.8664901965020103,
5435,2026-09-15T22:14:49.393,10868.252,7.7114,6.03944,0.18057,1.0905416808000001,0.0,0.27646,0.27646,3.4179118,0.944915896228,0.8372945389858404,2.847446232394961,0.8664647237827976,
5436,2026-09-15T22:14:51.301,10870.16,7.7114,6.03947,0.180571,1.09055313737,0.0,0.27648,0.27648,3.41791241,0.9449844231168,0.8374410296161869,2.8479469244936935,0.8665184581429417,
5437,2026-09-15T22:14:53.334,10872.193,7.7114,6.03947,0.180569,1.09054105843,0.0,0.27647,0.27647,3.41791929,0.9449521461063,0.837597160862406,2.8484805679548164,0.8664984585419485,
5438,2026-09-15T22:14:55.351,10874.21,7.7114,6.03932,0.180569,1.09051397308,0.0,0.27647,0.27647,3.41791658,0.9449513968726,0.8377520767312221,2.849010057681259,0.8665192929199436,
5439,2026-09-15T22:14:57.401,10876.26,7.7114,6.03928,0.18057,1.0905127896,0.0,0.27646,0.27646,3.41792382,0.9449192192771999,0.8379095356136046,2.8495482395760137,0.8664907264625444,
5440,2026-09-15T22:14:59.393,10878.252,7.7114,6.03922,0.18057,1.0905019554000002,0.0,0.27647,0.27647,3.41792081,0.9449525663407,0.8380624732813311,2.850070968643336,0.8665299146520906,
5441,2026-09-15T22:15:01.336,10880.195,7.7114,6.03918,0.180581,1.0905611635799999,0.0,0.27647,0.27647,3.41792263,0.9449530695161,0.8382117427479339,2.8505811599953703,0.866483330851513,
5442,2026-09-15T22:15:03.350,10882.209,7.7114,6.03929,0.180569,1.09050855601,0.0,0.27646,0.27646,3.41791694,0.9449173172323999,0.8383663965151779,2.8511097541662664,0.8664923461854388,
5443,2026-09-15T22:15:05.352,10884.211,7.7114,6.03923,0.180581,1.09057019263,0.0,0.27648,0.27648,3.41792771,0.9449886532608,0.8385200956738523,2.8516350859520636,0.866508785630645,
5444,2026-09-15T22:15:07.372,10886.231,7.7114,6.03943,0.180569,1.09053383567,0.0,0.27644,0.27644,3.41792354,0.9448507833976,0.8386752816395864,2.8521655000410098,0.8664112496950673,
5445,2026-09-15T22:15:09.287,10888.146,7.7114,6.03908,0.180579,1.09053102732,0.0,0.27646,0.27646,3.41792266,0.9449188985835999,0.8388222829174206,2.852667939104246,0.8664759414555636,
5446,2026-09-15T22:15:11.411,10890.27,7.7114,6.03927,0.180569,1.0905049446300001,0.0,0.27646,0.27646,3.41792476,0.9449194791496,0.838985448225337,2.8532256256788235,0.8664971982040887,
5447,2026-09-15T22:15:13.332,10892.191,7.7114,6.03903,0.18058,1.0905280374,0.0,0.27647,0.27647,3.41792594,0.9449539846317999,0.8391329177266119,2.8537296654255844,0.8665104905369763,
5448,2026-09-15T22:15:15.381,10894.24,7.7114,6.03929,0.180569,1.09050855601,0.0,0.27645,0.27645,3.41792324,0.9448848796979998,0.839290284888311,2.854267534517222,0.8664626008577003,
5449,2026-09-15T22:15:17.372,10896.231,7.7114,6.0391,0.180581,1.0905467171,0.0,0.27647,0.27647,3.41792865,0.9449547338655,0.8394431910995362,2.8547901566237353,0.8664963353228363,
5450,2026-09-15T22:15:19.332,10898.19,7.7114,6.03909,0.180581,1.0905449112899999,0.0,0.27647,0.27647,3.41792205,0.9449529091634999,0.8395936722593723,2.8553044899946363,0.866496096933523,
5451,2026-09-15T22:15:21.412,10900.271,7.7114,6.03947,0.18057,1.0905470979,0.0,0.27647,0.27647,3.41793794,0.9449573022718,0.8397534658814462,2.8558506534085324,0.8664983879113947,
5452,2026-09-15T22:15:23.331,10902.19,7.7114,6.03924,0.18058,1.0905659592,0.0,0.27647,0.27647,3.41794484,0.9449592099148,0.8399008291792027,2.8563543325233014,0.8664851510751244,
5453,2026-09-15T22:15:25.397,10904.256,7.7114,6.03942,0.180571,1.09054410882,0.0,0.27647,0.27647,3.41793166,0.9449555660401999,0.8400595217363661,2.8568967338844202,0.866499170824616,
5454,2026-09-15T22:15:27.372,10906.231,7.7114,6.03932,0.18057,1.0905200124,0.0,0.27646,0.27646,3.41793318,0.9449218069427999,0.8402111702467427,2.857415058244479,0.8664873603403482,
5455,2026-09-15T22:15:29.332,10908.191,7.7114,6.03925,0.18057,1.0905073725,0.0,0.27646,0.27646,3.41793915,0.944923457409,0.840361660409608,2.857929424014613,0.8664989171441846,
5456,2026-09-15T22:15:31.316,10910.175,7.7114,6.03933,0.18057,1.0905218181,0.0,0.27646,0.27646,3.41793614,0.9449226252644,0.840514053468259,2.858450293986613,0.8664866759939976,
5457,2026-09-15T22:15:33.307,10912.166,7.7114,6.03949,0.180569,1.09054466981,0.0,0.27647,0.27647,3.41793617,0.9449568129199,0.840666944739577,2.858972866590635,0.8664998684414595,
5458,2026-09-15T22:15:35.328,10914.187,7.7114,6.0393,0.180579,1.0905707546999999,0.0,0.27647,0.27647,3.41794219,0.9449584772693,0.8408221580158487,2.85950337612886,0.8664806691329664,
5459,2026-09-15T22:15:37.357,10916.216,7.7114,6.03925,0.18057,1.0905073725,0.0,0.27647,0.27647,3.41794725,0.9449598762075,0.8409779919239688,2.860036007812316,0.8665323133406876,
5460,2026-09-15T22:15:39.290,10918.149,7.7114,6.03924,0.18058,1.0905659592,0.0,0.27647,0.27647,3.41793981,0.9449578192707,0.8411264452640853,2.860543412945674,0.8664838759169478,
5461,2026-09-15T22:15:41.319,10920.178,7.7114,6.03925,0.180569,1.09050133325,0.0,0.27646,0.27646,3.41794667,0.9449255363882,0.8412822016875676,2.8610757795603923,0.8665056223013105,
5462,2026-09-15T22:15:43.383,10922.242,7.7114,6.03921,0.18058,1.0905605418,0.0,0.27648,0.27648,3.41794727,0.9449940612096001,0.8414407208867436,2.8616175897769045,0.8665214126029734,
5463,2026-09-15T22:15:45.301,10924.16,7.7114,6.03909,0.180579,1.09053283311,0.0,0.27648,0.27648,3.41795029,0.9449948961792,0.841588022241724,2.8621210582634524,0.8665441951749839,
5464,2026-09-15T22:15:47.321,10926.18,7.7114,6.03907,0.180582,1.09054733874,0.0,0.27647,0.27647,3.41794581,0.9449594780907,0.8417431546656746,2.8626512928293923,0.8665001917133559,
5465,2026-09-15T22:15:49.327,10928.186,7.7114,6.03931,0.18057,1.0905182067,0.0,0.27648,0.27648,3.41794459,0.9449933202431999,0.8418972505483122,2.863177984111792,0.8665543724417305,
5466,2026-09-15T22:15:51.361,10930.22,7.7114,6.03927,0.18058,1.0905713766,0.0,0.27649,0.27649,3.41795269,0.9450297392581,0.8420534231296428,2.8637117739737676,0.8665455187393187,
5467,2026-09-15T22:15:53.369,10932.228,7.7114,6.03935,0.180571,1.09053146885,0.0,0.27648,0.27648,3.41794578,0.9449936492544001,0.8422076805945531,2.86423901815796,0.8665441358156549,
5468,2026-09-15T22:15:55.399,10934.258,7.7114,6.03927,0.180581,1.09057741587,0.0,0.27648,0.27648,3.41795871,0.9449972241408,0.8423635891333714,2.864771906098229,0.8665109054976492,
5469,2026-09-15T22:15:57.311,10936.17,7.7114,6.03922,0.180569,1.09049591618,0.0,0.27645,0.27645,3.41794073,0.9448897148084999,0.8425103853191271,2.8652736480803016,0.8664770778036861,
5470,2026-09-15T22:15:59.280,10938.139,7.7114,6.03925,0.180568,1.0904952940000001,0.0,0.27645,0.27645,3.41795241,0.9448929437444998,0.8426616168813045,2.8657905494795215,0.8664805331516632,
5471,2026-09-15T22:16:01.358,10940.217,7.7114,6.03921,0.180579,1.0905545025899999,0.0,0.27646,0.27646,3.41795512,0.9449278724751999,0.8428211770371399,2.866335918714907,0.8664655184413566,
5472,2026-09-15T22:16:03.327,10942.186,7.7114,6.0394,0.180578,1.0905827732,0.0,0.27647,0.27647,3.41795034,0.9449607304998,0.8429723744733574,2.866852704404789,0.8664731863745526,
5473,2026-09-15T22:16:05.392,10944.251,7.7114,6.03914,0.180578,1.09053582292,0.0,0.27646,0.27646,3.41795335,0.9449273831409999,0.8431309475286873,2.867394699471817,0.8664799113254974,
5474,2026-09-15T22:16:07.285,10946.144,7.7114,6.03921,0.180581,1.0905665810099998,0.0,0.27646,0.27646,3.41796054,0.9449293708884,0.843276373616986,2.8678917595803015,0.8664572959986343,
5475,2026-09-15T22:16:09.310,10948.169,7.7114,6.03918,0.180579,1.09054908522,0.0,0.27645,0.27645,3.41795335,0.9448932036074998,0.8434318649513144,2.8684232222663666,0.8664380323760333,
5476,2026-09-15T22:16:11.327,10950.186,7.7114,6.03918,0.18058,1.0905551244,0.0,0.27647,0.27647,3.41795813,0.9449628842011,0.8435867555526738,2.8689526314863687,0.8664971289012082,
5477,2026-09-15T22:16:13.357,10952.216,7.7114,6.03904,0.18057,1.0904694528,0.0,0.27645,0.27645,3.41795545,0.9448937841524999,0.843742608083956,2.869485328703911,0.866501837099879,
5478,2026-09-15T22:16:15.365,10954.224,7.7114,6.03923,0.18057,1.0905037611000001,0.0,0.27645,0.27645,3.41796264,0.9448957718279999,0.843896843128793,2.8700124977704675,0.8664763988295425,
5479,2026-09-15T22:16:17.346,10956.205,7.7114,6.03933,0.18057,1.0905218181,0.0,0.27646,0.27646,3.41796686,0.9449311181155999,0.8440489837163269,2.870532508935708,0.866494463872295,
5480,2026-09-15T22:16:19.275,10958.134,7.7114,6.03934,0.18057,1.0905236238,0.0,0.27646,0.27646,3.41795515,0.9449278807689999,0.844197085148192,2.871038713854608,0.8664900605053724,
5481,2026-09-15T22:16:21.294,10960.153,7.7114,6.03937,0.180569,1.09052300153,0.0,0.27645,0.27645,3.41796625,0.9448967698124999,0.8443521757192012,2.871568807331242,0.8664620264651117,
5482,2026-09-15T22:16:23.305,10962.164,7.7114,6.03941,0.180569,1.0905302242900001,0.0,0.27647,0.27647,3.41796747,0.9449654664309,0.8445065581847134,2.8720964814821315,0.8665192815230119,
5483,2026-09-15T22:16:25.318,10964.177,7.7114,6.03911,0.180578,1.09053040558,0.0,0.27646,0.27646,3.41796598,0.9449308748308,0.8446612014605833,2.872625047053302,0.8664874174950099,
5484,2026-09-15T22:16:27.291,10966.15,7.7114,6.03923,0.180571,1.09050980033,0.0,0.27645,0.27645,3.41796625,0.9448967698124999,0.8448126582842668,2.873142721344537,0.8664725154478795,
5485,2026-09-15T22:16:29.371,10968.23,7.7114,6.03936,0.18058,1.0905876288,0.0,0.27646,0.27646,3.41796808,0.9449314553968,0.8449724113608886,2.873688752114941,0.8664424851733656,
5486,2026-09-15T22:16:31.387,10970.246,7.7114,6.03907,0.18058,1.0905352605999998,0.0,0.27646,0.27646,3.41797617,0.9449336919582,0.8451272617918143,2.8742180265713895,0.8664861431791838,
