Panel curve /home/ian/src/embedded-mcp/Logs/bench/panel-iv-2026-08-24_145423.json: Voc 7.711 V, Isc 0.1935 A, MPP 1.0981 W @ 6.249 V / 0.1757 A (140 points) -- CH1 follows this curve (alpha 0.4, tick 0.0 s)
DMM: Keysight Technologies,34461A,MY53222530,A.02.14-02.40-02.14-00.49-01-01
Resting V_bat: 0.0176 V
NOTE: resting V_bat 0.0176 V is below 2.5 V (protection latched / deeply discharged) -- proceeding; the charger is expected to recover it.
CH2 series ammeter: 0.000 V source, range 3.0 A, compliance +/-3.0 A | CH1 solar: curve follower from Voc 7.711 V, +0.2128/-0.01 A
CH1 on: 7.72377 V (set 7.7114 V; sag under load is panel behavior)
waiting 3.0 s for the board to boot from solar...
CH2 on: 0.0 V across the ammeter (0 near-zero = healthy loop; boot-loop transients are expected and bounded by compliance)
========================================================================
FIRST SAMPLE: i_chg = +0.3475 A (i2_raw +0.3475 A, --sign +1) -- if this is negative while the battery is charging, rerun with --sign -1
========================================================================
[1:05:58] #1980 V_bat=3.2714 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2798 Wh=0.8779 eff=73.5% flags=-
[1:06:28] #1995 V_bat=3.2715 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2819 Wh=0.8846 eff=73.5% flags=-
[1:06:58] #2010 V_bat=3.2716 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2839 Wh=0.8913 eff=73.5% flags=-
[1:07:28] #2025 V_bat=3.2718 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2860 Wh=0.8980 eff=73.5% flags=-
[1:07:58] #2040 V_bat=3.2719 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2880 Wh=0.9047 eff=73.5% flags=-
[1:08:28] #2055 V_bat=3.2720 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2901 Wh=0.9114 eff=73.5% flags=-
[1:08:58] #2070 V_bat=3.2721 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2921 Wh=0.9181 eff=73.5% flags=-
[1:09:28] #2085 V_bat=3.2722 V i_chg=+0.2459 A P_in=1.095 W Ah=0.2942 Wh=0.9248 eff=73.5% flags=-
[1:09:58] #2100 V_bat=3.2723 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2962 Wh=0.9315 eff=73.5% flags=-
[1:10:28] #2115 V_bat=3.2724 V i_chg=+0.2459 A P_in=1.095 W Ah=0.2983 Wh=0.9382 eff=73.5% flags=-
